-13.1196278195068,614.3362751182123,-1.559378276799069,1454878760656412
-13.110904765812572,614.2737065669567,-1.5587167853553057,1454878760756472
-13.092895456626362,614.2379927989207,-1.5587980573655915,1454878760857244
-13.114647423110112,614.298960893721,-1.558538822955535,1454878760956832
-13.071965772638029,614.2653531667938,-1.558773962345218,1454878761060363
-12.999584031391032,614.3777048599745,-1.558836063524536,1454878761156649
-12.993496872575507,614.3976692437085,-1.5587246888723103,1454878761264037
-13.039501901212345,614.4468506599725,-1.559438436114315,1454878761356567
-12.99934549668494,614.3830459290447,-1.558951688438612,1454878761456165
-13.089061173957928,614.2607848982225,-1.559024177627486,1454878761556440
-12.927901421134907,613.9388402186343,-1.559970800143962,1454878761664311
-12.770100001815697,611.7760144457187,-1.571430594724185,1454878761764072
-12.599761586902401,607.7197713085519,-1.5836527090781007,1454878761864737
-13.128310664338862,602.1134274203945,-1.584488961798896,1454878761964655
-12.919711301390743,597.223359944462,-1.59762017895627,1454878762063823
-13.101257874084899,591.2172195466457,-1.608129371585334,1454878762165552
-13.076870639667526,585.9422441326494,-1.6212625204224123,1454878762264043
-13.406344499221,579.5593371192904,-1.6294098747027803,1454878762364414
-13.574164198120453,573.7620853212179,-1.6443750023761978,1454878762463888
-13.846462776800484,567.3417983309711,-1.6537369196818046,1454878762564418
-14.482740235894724,561.1101969974825,-1.6685982521073688,1454878762664193
-14.524981022964829,554.7034743135692,-1.6823147132090799,1454878762764470
-15.748820309408488,548.4126533704849,-1.6835484677460166,1454878762864419
-16.360546093674934,542.5565689841353,-1.6917143079822425,1454878762963968
-17.026860955102936,535.6341678864711,-1.7045410969873684,1454878763063584
-17.749459130115962,530.2628488918546,-1.7145749338675682,1454878763163752
-18.706150547169507,523.5895956328694,-1.7253185027882931,1454878763262921
-19.39917659522237,517.5022346830217,-1.7365429364559457,1454878763363946
-20.643999431017402,511.2450440976847,-1.7441079943598854,1454878763464188
-21.921415718579794,504.7886750335313,-1.751860274419689,1454878763563729
-22.67235435619378,498.59701126398704,-1.7621527559504304,1454878763663303
-23.989974734775245,492.66948428034925,-1.7716711391139686,1454878763763619
-25.216468613646956,486.4507944821552,-1.781997102863331,1454878763864006
-26.539581999551164,479.8132897106388,-1.7924731688136653,1454878763963590
-27.610178266041487,473.35410334014597,-1.8028985653841323,1454878764071267
-28.737003260407217,467.5844574871101,-1.8121766985462953,1454878764171674
-30.247383345534054,460.9646797216206,-1.825748222733595,1454878764270966
-31.792553730253545,455.1153665836288,-1.8311756918779087,1454878764371438
-33.66567149903448,449.19588543808015,-1.837809855827233,1454878764471578
-35.2927319146178,443.2319369067646,-1.8489809910960344,1454878764571382
-36.49672605871178,437.09047748645713,-1.8630543022501733,1454878764671189
-38.27504393537185,430.9570927186198,-1.872319882733579,1454878764771622
-40.50642741543735,424.803742085228,-1.8786537237016692,1454878764871610
-42.01227635126226,418.65533269168697,-1.8903256389040741,1454878764971004
-43.87487255099286,412.98316649792787,-1.8988427213659258,1454878765070579
-45.65767226896463,406.9839443559173,-1.9142313573809993,1454878765171034
-47.94365260470079,400.644257459882,-1.922391267436092,1454878765270992
-49.69062690390451,395.45943697250806,-1.9325108449799988,1454878765371954
-51.70407703515436,389.07201590312724,-1.9411611222052305,1454878765470739
-54.00203055261517,383.3725977908846,-1.9546000423297614,1454878765570947
-56.45235461715,377.5597678615185,-1.961570854323688,1454878765671015
-58.437497270316385,371.8765219167404,-1.9704577871103393,1454878765771603
-60.79950633012599,365.64176655089733,-1.9852453603716969,1454878765870169
-63.89131257719455,359.5845706225035,-1.9853016636679774,1454878765970827
-65.8393759897132,354.3846410586619,-1.9943868816525658,1454878766070322
